program_started : 1563809268853829 : 8537
circBuffer.txt not found!
Starting with clean buffers
received_accepted_message : 1563813361540062 : 10.0.85.48
generated_message : 1563813381432329
sent_message : 1563813416740242 : 10.0.85.48
received_rejected_message : 1563813414054333 : 10.0.85.48
sent_message : 1563813433073239 : 10.0.85.36
sent_message : 1563813433274256 : 10.0.85.36
received_accepted_message : 1563813416754356 : 10.0.85.48
received_rejected_message : 1563813441566700 : 10.0.85.36
sent_message : 1563813490523030 : 10.0.85.36
received_rejected_message : 1563813498412861 : 10.0.85.36
generated_message : 1563813621435267
received_accepted_message : 1563813644869789 : 10.0.85.48
received_accepted_message : 1563813662893684 : 10.0.85.36
sent_message : 1563813687746499 : 10.0.85.48
sent_message : 1563813688238461 : 10.0.85.48
sent_message : 1563813704708305 : 10.0.85.36
sent_message : 1563813704928784 : 10.0.85.36
received_rejected_message : 1563813698004902 : 10.0.85.48
generated_message : 1563813711528085
received_rejected_message : 1563813718674141 : 10.0.85.36
sent_message : 1563813743177743 : 10.0.85.48
sent_message : 1563813759883675 : 10.0.85.36
received_accepted_message : 1563813810088645 : 10.0.85.48
sent_message : 1563813868390012 : 10.0.85.36
received_accepted_message : 1563813868799429 : 10.0.85.48
received_rejected_message : 1563813883242025 : 10.0.85.36
generated_message : 1563813891532072
sent_message : 1563813924255444 : 10.0.85.36
received_rejected_message : 1563813939112046 : 10.0.85.36
sent_message : 1563813962434077 : 10.0.85.48
sent_message : 1563813980944002 : 10.0.85.36
received_accepted_message : 1563813978041143 : 10.0.85.48
generated_message : 1563813984266369
received_rejected_message : 1563813996994108 : 10.0.85.36
sent_message : 1563814019893973 : 10.0.85.48
sent_message : 1563814020117433 : 10.0.85.48
sent_message : 1563814039183054 : 10.0.85.36
generated_message : 1563814044269863
sent_message : 1563814077941100 : 10.0.85.48
sent_message : 1563814097715915 : 10.0.85.36
generated_message : 1563814104274827
sent_message : 1563814137190047 : 10.0.85.48
sent_message : 1563814155408448 : 10.0.85.36
received_accepted_message : 1563814208621558 : 10.0.85.48
sent_message : 1563814275294965 : 10.0.85.36
received_accepted_message : 1563814289698079 : 10.0.85.36
received_rejected_message : 1563814289898776 : 10.0.85.36
sent_message : 1563814314021551 : 10.0.85.48
generated_message : 1563814344279405
sent_message : 1563814372219055 : 10.0.85.48
sent_message : 1563814390996227 : 10.0.85.36
received_rejected_message : 1563814409382394 : 10.0.85.36
device_disconnected : 1563814409386770 : 10.0.85.36
device_connected : 1563814410768334 : 10.0.85.58
sent_message : 1563814430426456 : 10.0.85.58
sent_message : 1563814430722142 : 10.0.85.58
