program_started : 1564269041356645 : 8535
circBuffer.txt not found!
Starting with clean buffers
sent_message : 1564272831019284 : 10.0.85.36
sent_message : 1564272831020393 : 10.0.85.37
sent_message : 1564272831021135 : 10.0.85.48
generated_message : 1564272882327001
sent_message : 1564272889672992 : 10.0.85.36
sent_message : 1564272889687887 : 10.0.85.37
sent_message : 1564272889691885 : 10.0.85.48
generated_message : 1564272942339927
sent_message : 1564272948362900 : 10.0.85.36
sent_message : 1564272948371963 : 10.0.85.37
sent_message : 1564272948374878 : 10.0.85.48
received_accepted_message : 1564272966349301 : 10.0.85.37
sent_message : 1564272967957064 : 10.0.85.36
sent_message : 1564272967978532 : 10.0.85.48
received_rejected_message : 1564272969521328 : 10.0.85.36
received_rejected_message : 1564272974848444 : 10.0.85.48
received_accepted_message : 1564273033963495 : 10.0.85.48
received_rejected_message : 1564273044550762 : 10.0.85.37
sent_message : 1564273046276785 : 10.0.85.36
sent_message : 1564273046285170 : 10.0.85.37
received_rejected_message : 1564273047678059 : 10.0.85.36
generated_message : 1564273062357656
sent_message : 1564273065782602 : 10.0.85.36
sent_message : 1564273065784409 : 10.0.85.37
sent_message : 1564273065790611 : 10.0.85.48
received_accepted_message : 1564273092630316 : 10.0.85.48
received_rejected_message : 1564273103341131 : 10.0.85.37
sent_message : 1564273105137999 : 10.0.85.36
sent_message : 1564273105142264 : 10.0.85.37
received_rejected_message : 1564273106240155 : 10.0.85.36
